question_id,prediction,target,answer_type,small_answer_type_target,small_answer_type_prediction,answer_type_prediction
12014,2,2,number,number,number,number
87532,door,bench,other,object,object,other
10652,2,2,number,number,number,number
44208,blue,green,other,color,color,other
82397,red,white,other,color,color,other
38132,sitting,sitting,other,action,action,other
15000,2,1,number,number,number,number
33541,yes,yes,yes/no,yes/no,yes/no,yes/no
32238,yes,yes,yes/no,yes/no,yes/no,yes/no
2203,tall,tall,other,other,other,other
4724,yes,yes,yes/no,yes/no,yes/no,yes/no
40901,blue,white,other,color,color,other
76801,cupboard,chair,other,object,object,other
41153,purple,purple,other,color,color,other
6804,yes,yes,yes/no,yes/no,yes/no,yes/no
60673,blue,blue,other,color,color,other
59269,brown,brown,other,color,color,other
47811,red,brown,other,color,color,other
89777,standing,standing,other,action,action,other
47068,red,purple,other,color,color,other
74196,plant,food,other,object,object,other
131102,glasses,nothing,other,other,object,other
60297,white,white,other,color,color,other
44829,brown,black,other,color,color,other
12772,1,1,number,number,number,number
39793,standing,standing,other,action,action,other
70458,table,counter,other,object,object,other
79481,picture,picture,other,object,object,other
156,no,no,yes/no,yes/no,yes/no,yes/no
149390,snowy,sunny,other,other,other,other
8895,2,2,number,number,number,number
82761,black,black,other,color,color,other
57656,red,blue,other,color,color,other
63175,blue,red,other,color,color,other
151977,no,no,yes/no,yes/no,yes/no,yes/no
65214,pink,green,other,color,color,other
18052,2,2,number,number,number,number
16519,2,2,number,number,number,number
49077,brown,brown,other,color,color,other
68911,wall,tree,other,object,object,other
720,sitting,sitting,other,action,action,other
67067,tree,tree,other,object,object,other
58345,white,white,other,color,color,other
40943,red,red,other,color,color,other
49227,purple,red,other,color,color,other
58754,red,red,other,color,color,other
17730,2,2,number,number,number,number
26976,yes,yes,yes/no,yes/no,yes/no,yes/no
79264,picture,frame,other,object,object,other
83761,pink,brown,other,color,color,other
3133,yes,yes,yes/no,yes/no,yes/no,yes/no
178,no,no,yes/no,yes/no,yes/no,yes/no
82082,sitting,standing,other,action,action,other
64109,green,purple,other,color,color,other
12693,2,2,number,number,number,number
39690,sitting,sitting,other,action,action,other
66710,baseball,baseball,other,object,object,other
108988,no,no,yes/no,yes/no,yes/no,yes/no
56481,red,black,other,color,color,other
53911,white,red,other,color,color,other
50484,white,white,other,color,color,other
81673,floor,floor,other,object,object,other
13135,2,2,number,number,number,number
40323,building,table,other,object,object,other
11428,2,2,number,number,number,number
34373,yes,yes,yes/no,yes/no,yes/no,yes/no
40752,picture,window,other,object,object,other
70539,door,man,other,human,object,other
64278,blue,blue,other,color,color,other
84426,blue,blue,other,color,color,other
53557,blue,blue,other,color,color,other
81899,brown,brown,other,color,color,other
19713,2,2,number,number,number,number
103076,right,left,other,location,color,other
78662,plate,plate,other,object,object,other
88929,standing,sitting,other,action,action,other
29120,yes,yes,yes/no,yes/no,yes/no,yes/no
85099,white,pink,other,color,color,other
38851,bag,board,other,object,object,other
90101,stick,stick,other,object,object,other
37886,standing,sitting,other,action,action,other
86977,purple,blue,other,color,color,other
74353,cloud,cloud,other,object,object,other
37616,standing,standing,other,action,action,other
27894,yes,yes,yes/no,yes/no,yes/no,yes/no
78945,picture,picture,other,object,object,other
27076,yes,yes,yes/no,yes/no,yes/no,yes/no
44712,green,red,other,color,color,other
57610,green,purple,other,color,color,other
41670,white,white,other,color,color,other
47678,purple,white,other,color,color,other
86292,purple,purple,other,color,color,other
44105,green,green,other,color,color,other
101511,room,floor,other,object,object,other
75338,people,person,other,human,human,other
75840,sign,sign,other,object,object,other
16041,2,1,number,number,number,number
41036,blue,blue,other,color,color,other
82213,blue,blue,other,color,color,other
24849,standing,sitting,other,action,action,other
85234,blue,blue,other,color,color,other
60390,red,white,other,color,color,other
88097,standing,standing,other,action,action,other
94141,standing,standing,other,action,action,other
97362,standing,standing,other,action,action,other
10314,3,3,number,number,number,number
101730,ground,sidewalk,other,location,other,other
662,standing,standing,other,action,action,other
101655,sidewalk,sidewalk,other,location,location,other
55525,white,white,other,color,color,other
53997,white,white,other,color,color,other
61768,blue,gray,other,color,color,other
85303,white,green,other,color,color,other
2422,yes,yes,yes/no,yes/no,yes/no,yes/no
101558,ground,fence,other,object,other,other
47514,red,red,other,color,color,other
12317,2,2,number,number,number,number
33528,yes,yes,yes/no,yes/no,yes/no,yes/no
92686,hat,hat,other,object,object,other
93870,standing,standing,other,action,action,other
82314,purple,pink,other,color,color,other
72377,wall,door,other,object,object,other
12865,2,2,number,number,number,number
42139,green,white,other,color,color,other
68498,wall,building,other,object,object,other
89037,standing,standing,other,action,action,other
51760,green,black,other,color,color,other
7325,2,2,number,number,number,number
52589,blue,blue,other,color,color,other
39015,glasses,toy,other,object,object,other
101593,ground,forest,other,object,other,other
48086,red,white,other,color,color,other
68497,wall,wall,other,object,object,other
82759,green,pink,other,color,color,other
92253,building,building,other,object,object,other
47652,blue,black,other,color,color,other
52076,brown,brown,other,color,color,other
50601,blue,red,other,color,color,other
83467,wooden,wooden,other,color,color,other
72833,wall,wall,other,object,object,other
86894,purple,purple,other,color,color,other
96483,sitting,eating,other,action,action,other
66074,white,pink,other,color,color,other
68285,building,building,other,object,object,other
103215,man,woman,other,human,human,other
608,on,on,other,other,other,other
99978,dog,dog,other,object,object,other
25903,yes,yes,yes/no,yes/no,yes/no,yes/no
55991,blue,gray,other,color,color,other
85911,blue,blue,other,color,color,other
46121,brown,gray,other,color,color,other
8,yes,yes,yes/no,yes/no,yes/no,yes/no
63295,pink,pink,other,color,color,other
86883,blue,wood,other,color,color,other
86309,pink,green,other,color,color,other
93954,holding,holding,other,action,action,other
29185,yes,yes,yes/no,yes/no,yes/no,yes/no
63572,purple,purple,other,color,color,other
92403,tie,tie,other,object,object,other
63157,pink,pink,other,color,color,other
12166,2,1,number,number,number,number
2829,yes,yes,yes/no,yes/no,yes/no,yes/no
71567,wall,building,other,object,object,other
96357,standing,standing,other,action,action,other
15418,2,1,number,number,number,number
98511,sunny,sunny,other,other,other,other
12917,2,2,number,number,number,number
12051,2,2,number,number,number,number
86344,green,green,other,color,color,other
69079,tree,window,other,object,object,other
36248,yes,yes,yes/no,yes/no,yes/no,yes/no
14479,2,2,number,number,number,number
59478,pink,pink,other,color,color,other
48914,red,red,other,color,color,other
102914,wall,wall,other,object,object,other
54743,white,red,other,color,color,other
77353,book,bottle,other,object,object,other
61518,blue,blue,other,color,color,other
46031,pink,pink,other,color,color,other
17211,1,1,number,number,number,number
15936,2,2,number,number,number,number
86023,blue,blue,other,color,color,other
38940,paper,bottle,other,object,object,other
12852,2,2,number,number,number,number
44949,white,white,other,color,color,other
83176,red,red,other,color,color,other
45357,red,red,other,color,color,other
72172,building,building,other,object,object,other
61859,black,black,other,color,color,other
62202,green,green,other,color,color,other
40,yes,yes,yes/no,yes/no,yes/no,yes/no
101981,room,room,other,object,object,other
82498,red,green,other,color,color,other
91887,suit,sunglasses,other,object,object,other
11488,2,2,number,number,number,number
68241,building,fence,other,object,object,other
10216,2,2,number,number,number,number
45814,purple,orange,other,color,color,other
100580,livingroom,livingroom,other,location,location,other
102199,right,background,other,other,color,other
60424,white,blue,other,color,color,other
59839,pink,pink,other,color,color,other
94065,standing,holding,other,action,action,other
41840,purple,red,other,color,color,other
91840,stick,glass,other,object,object,other
54422,white,white,other,color,color,other
50524,gray,white,other,color,color,other
38715,standing,standing,other,action,action,other
61866,red,red,other,color,color,other
48416,brown,brown,other,color,color,other
93463,black,black,other,color,color,other
68627,building,building,other,object,object,other
2158,yes,yes,yes/no,yes/no,yes/no,yes/no
93543,wood,glass,other,object,color,other
94862,standing,standing,other,action,action,other
8948,2,2,number,number,number,number
85307,red,green,other,color,color,other
86968,purple,brown,other,color,color,other
42195,red,red,other,color,color,other
15041,1,1,number,number,number,number
39286,building,stage,other,object,object,other
63645,purple,purple,other,color,color,other
31744,yes,yes,yes/no,yes/no,yes/no,yes/no
73247,sky,cloud,other,object,object,other
51869,green,blue,other,color,color,other
94367,sitting,standing,other,action,action,other
73080,tree,tree,other,object,object,other
50988,blue,green,other,color,color,other
94872,standing,standing,other,action,action,other
74576,boat,child,other,object,object,other
1453,sitting,sitting,other,action,action,other
58117,white,blue,other,color,color,other
8781,2,2,number,number,number,number
63496,wooden,red,other,color,color,other
30012,yes,yes,yes/no,yes/no,yes/no,yes/no
78291,plate,food,other,object,object,other
111821,no,yes,yes/no,yes/no,yes/no,yes/no
35872,yes,yes,yes/no,yes/no,yes/no,yes/no
97839,classroom,classroom,other,object,object,other
96101,book,box,other,object,object,other
71583,wall,table,other,object,object,other
16535,2,group,other,other,number,number
76137,curtain,curtain,other,object,object,other
451,standing,standing,other,action,action,other
88665,standing,standing,other,action,action,other
24848,sitting,standing,other,action,action,other
13037,2,2,number,number,number,number
15244,2,2,number,number,number,number
58227,white,green,other,color,color,other
35385,yes,yes,yes/no,yes/no,yes/no,yes/no
88068,standing,standing,other,action,action,other
56368,white,red,other,color,color,other
1063,yes,yes,yes/no,yes/no,yes/no,yes/no
38787,book,balloons,other,object,object,other
45024,purple,purple,other,color,color,other
100465,kitchen,kitchen,other,location,location,other
73466,tree,people,other,human,object,other
60148,blue,pink,other,color,color,other
45870,red,purple,other,color,color,other
81185,standing,standing,other,action,action,other
92832,tie,tie,other,object,object,other
101191,background,background,other,other,other,other
47254,red,red,other,color,color,other
46133,brown,red,other,color,color,other
51294,silver,silver,other,color,color,other
59735,purple,purple,other,color,color,other
76412,glasses,glasses,other,object,object,other
57975,green,green,other,color,color,other
38300,standing,standing,other,action,action,other
96282,sitting,standing,other,action,action,other
40430,building,purple,other,color,object,other
54636,black,blue,other,color,color,other
40699,cloud,cloud,other,object,object,other
50332,pink,pink,other,color,color,other
91668,paper,bottle,other,object,object,other
61673,blue,purple,other,color,color,other
16925,2,2,number,number,number,number
63712,blue,green,other,color,color,other
76770,wall,door,other,object,object,other
94383,standing,sitting,other,action,action,other
1587,standing,standing,other,action,action,other
37603,sitting,sitting,other,action,action,other
53688,green,purple,other,color,color,other
1543,standing,standing,other,action,action,other
79958,picture,picture,other,object,object,other
81972,standing,standing,other,action,action,other
