question_id,prediction,target,answer_type,small_answer_type_target,small_answer_type_prediction,answer_type_prediction
14836,1,2,number,number,number,number
14923,2,2,number,number,number,number
14949,2,2,number,number,number,number
14963,2,2,number,number,number,number
14971,2,3,number,number,number,number
14986,2,2,number,number,number,number
14995,2,2,number,number,number,number
15000,2,1,number,number,number,number
15005,2,2,number,number,number,number
15034,2,few,other,other,number,number
15041,1,1,number,number,number,number
15044,2,4,number,number,number,number
15074,2,2,number,number,number,number
15083,2,2,number,number,number,number
15098,1,2,number,number,number,number
15127,2,2,number,number,number,number
15149,2,2,number,number,number,number
15157,2,2,number,number,number,number
15167,2,2,number,number,number,number
15175,2,2,number,number,number,number
15197,2,1,number,number,number,number
15212,2,1,number,number,number,number
15238,many,many,number,number,number,number
15241,2,2,number,number,number,number
15252,2,3,number,number,number,number
15266,2,2,number,number,number,number
15272,2,2,number,number,number,number
15278,2,3,number,number,number,number
15291,2,group,other,other,number,number
15302,2,many,number,number,number,number
15332,2,2,number,number,number,number
15341,2,2,number,number,number,number
15346,2,2,number,number,number,number
15357,2,2,number,number,number,number
15385,2,4,number,number,number,number
15401,2,2,number,number,number,number
15412,2,3,number,number,number,number
15418,1,1,number,number,number,number
15421,2,2,number,number,number,number
15428,2,2,number,number,number,number
15436,2,2,number,number,number,number
15473,2,1,number,number,number,number
15481,2,2,number,number,number,number
15489,2,2,number,number,number,number
15495,2,2,number,number,number,number
15502,2,3,number,number,number,number
15508,2,1,number,number,number,number
15513,2,2,number,number,number,number
15529,2,3,number,number,number,number
15550,2,1,number,number,number,number
15573,2,3,number,number,number,number
15584,2,2,number,number,number,number
15587,2,group,other,other,number,number
15608,2,2,number,number,number,number
15625,2,1,number,number,number,number
15639,2,2,number,number,number,number
15653,2,1,number,number,number,number
15659,2,1,number,number,number,number
15667,2,1,number,number,number,number
15682,2,2,number,number,number,number
15691,2,2,number,number,number,number
15706,2,3,number,number,number,number
15743,1,1,number,number,number,number
15756,2,3,number,number,number,number
15771,2,3,number,number,number,number
15799,2,2,number,number,number,number
15827,2,2,number,number,number,number
15842,2,2,number,number,number,number
15844,2,1,number,number,number,number
15865,2,2,number,number,number,number
15886,2,2,number,number,number,number
15897,2,3,number,number,number,number
15914,2,2,number,number,number,number
15919,2,1,number,number,number,number
15936,2,2,number,number,number,number
15971,2,1,number,number,number,number
16001,2,2,number,number,number,number
16018,group,group,other,other,other,other
16041,2,1,number,number,number,number
16048,2,many,number,number,number,number
16056,2,2,number,number,number,number
16068,2,1,number,number,number,number
16086,2,2,number,number,number,number
16091,2,2,number,number,number,number
16105,2,2,number,number,number,number
16116,2,2,number,number,number,number
16133,2,3,number,number,number,number
16157,2,2,number,number,number,number
16174,2,2,number,number,number,number
16186,2,1,number,number,number,number
16220,2,2,number,number,number,number
16257,2,2,number,number,number,number
16275,2,many,number,number,number,number
16297,2,1,number,number,number,number
16299,2,1,number,number,number,number
16307,2,2,number,number,number,number
16313,2,2,number,number,number,number
16330,2,1,number,number,number,number
16373,2,1,number,number,number,number
16402,1,2,number,number,number,number
16409,2,2,number,number,number,number
16423,2,2,number,number,number,number
16440,2,many,number,number,number,number
16455,2,2,number,number,number,number
16466,2,3,number,number,number,number
16482,2,2,number,number,number,number
16508,2,2,number,number,number,number
16532,2,1,number,number,number,number
16536,2,1,number,number,number,number
16593,3,2,number,number,number,number
16596,2,1,number,number,number,number
16605,2,2,number,number,number,number
16636,2,2,number,number,number,number
16642,1,1,number,number,number,number
16655,2,3,number,number,number,number
16665,2,2,number,number,number,number
16687,2,2,number,number,number,number
16705,2,2,number,number,number,number
16734,2,2,number,number,number,number
16770,1,1,number,number,number,number
16785,2,2,number,number,number,number
16804,2,2,number,number,number,number
16829,2,1,number,number,number,number
16841,2,1,number,number,number,number
16847,2,3,number,number,number,number
16871,1,2,number,number,number,number
16909,2,3,number,number,number,number
16925,1,2,number,number,number,number
16959,2,2,number,number,number,number
16962,2,2,number,number,number,number
16971,2,2,number,number,number,number
17002,2,2,number,number,number,number
17009,2,2,number,number,number,number
17032,group,3,number,number,other,other
17048,2,3,number,number,number,number
17068,2,2,number,number,number,number
17073,2,3,number,number,number,number
17087,2,1,number,number,number,number
17109,2,2,number,number,number,number
17113,2,2,number,number,number,number
17123,2,1,number,number,number,number
17140,2,1,number,number,number,number
17155,2,3,number,number,number,number
17177,2,2,number,number,number,number
17210,2,1,number,number,number,number
17213,2,1,number,number,number,number
17224,1,1,number,number,number,number
17258,2,2,number,number,number,number
17282,2,2,number,number,number,number
17320,2,2,number,number,number,number
17339,2,2,number,number,number,number
17369,2,2,number,number,number,number
17376,2,many,number,number,number,number
17397,2,3,number,number,number,number
17415,3,group,other,other,number,number
17444,2,2,number,number,number,number
17462,group,4,number,number,other,other
17475,2,2,number,number,number,number
17481,2,2,number,number,number,number
17494,2,2,number,number,number,number
17508,2,2,number,number,number,number
17517,2,2,number,number,number,number
17538,2,2,number,number,number,number
17549,2,2,number,number,number,number
17561,2,2,number,number,number,number
17582,2,2,number,number,number,number
17595,2,1,number,number,number,number
17601,2,3,number,number,number,number
17610,2,2,number,number,number,number
17621,2,2,number,number,number,number
17625,many,group,other,other,number,number
17632,2,2,number,number,number,number
17639,2,1,number,number,number,number
17653,1,2,number,number,number,number
17665,2,2,number,number,number,number
17681,2,2,number,number,number,number
17714,2,1,number,number,number,number
17722,2,2,number,number,number,number
17738,2,2,number,number,number,number
17756,2,2,number,number,number,number
17771,2,1,number,number,number,number
17777,2,2,number,number,number,number
17798,2,2,number,number,number,number
17821,2,2,number,number,number,number
17827,2,2,number,number,number,number
17838,2,1,number,number,number,number
17845,2,2,number,number,number,number
17850,2,2,number,number,number,number
17868,2,3,number,number,number,number
17878,2,3,number,number,number,number
17908,2,2,number,number,number,number
17914,2,3,number,number,number,number
17918,2,2,number,number,number,number
17923,2,1,number,number,number,number
17940,2,2,number,number,number,number
17948,2,many,number,number,number,number
17956,2,3,number,number,number,number
17958,2,2,number,number,number,number
17975,2,2,number,number,number,number
17988,1,1,number,number,number,number
17992,2,2,number,number,number,number
18018,2,1,number,number,number,number
18040,2,2,number,number,number,number
18063,2,2,number,number,number,number
18088,2,2,number,number,number,number
18120,2,2,number,number,number,number
18126,2,2,number,number,number,number
18129,2,2,number,number,number,number
18134,2,1,number,number,number,number
18141,2,2,number,number,number,number
18159,2,2,number,number,number,number
18163,2,3,number,number,number,number
18179,2,2,number,number,number,number
18194,2,2,number,number,number,number
18435,2,2,number,number,number,number
18601,2,1,number,number,number,number
18722,2,group,other,other,number,number
18935,2,2,number,number,number,number
18985,2,2,number,number,number,number
19423,1,3,number,number,number,number
19645,2,2,number,number,number,number
19713,2,2,number,number,number,number
19804,2,1,number,number,number,number
19840,1,1,number,number,number,number
19867,1,1,number,number,number,number
19894,2,2,number,number,number,number
19975,4,2,number,number,number,number
20042,2,2,number,number,number,number
20177,2,1,number,number,number,number
20205,2,1,number,number,number,number
20279,2,many,number,number,number,number
20411,2,1,number,number,number,number
20567,yes,yes,yes/no,yes/no,yes/no,yes/no
20591,yes,yes,yes/no,yes/no,yes/no,yes/no
20605,yes,yes,yes/no,yes/no,yes/no,yes/no
20633,yes,yes,yes/no,yes/no,yes/no,yes/no
20790,sitting,standing,other,action,action,other
20861,open,open,other,action,action,other
20879,dark,dark,other,color,color,other
21021,yes,no,yes/no,yes/no,yes/no,yes/no
21041,yes,yes,yes/no,yes/no,yes/no,yes/no
21209,standing,sitting,other,action,action,other
21266,yes,yes,yes/no,yes/no,yes/no,yes/no
21300,yes,yes,yes/no,yes/no,yes/no,yes/no
21323,no,yes,yes/no,yes/no,yes/no,yes/no
21416,yes,yes,yes/no,yes/no,yes/no,yes/no
21442,yes,no,yes/no,yes/no,yes/no,yes/no
21483,wood,metal,other,object,color,other
21519,yes,no,yes/no,yes/no,yes/no,yes/no
21534,sitting,sitting,other,action,action,other
21570,yes,yes,yes/no,yes/no,yes/no,yes/no
21582,eyeglasses,sleeping,other,action,object,other
21647,yes,no,yes/no,yes/no,yes/no,yes/no
21846,open,open,other,action,action,other
21864,open,open,other,action,action,other
21928,open,open,other,action,action,other
21954,yes,yes,yes/no,yes/no,yes/no,yes/no
22004,yes,no,yes/no,yes/no,yes/no,yes/no
22074,no,no,yes/no,yes/no,yes/no,yes/no
22105,standing,standing,other,action,action,other
22130,yes,yes,yes/no,yes/no,yes/no,yes/no
22139,background,background,other,other,other,other
22240,indoor,indoor,other,other,other,other
22312,on,on,other,other,other,other
22457,sitting,sitting,other,action,action,other
22533,yes,yes,yes/no,yes/no,yes/no,yes/no
22839,yes,no,yes/no,yes/no,yes/no,yes/no
22858,outside,outside,other,location,location,other
22876,yes,no,yes/no,yes/no,yes/no,yes/no
22898,yes,yes,yes/no,yes/no,yes/no,yes/no
22924,left,left,other,location,location,other
23010,no,yes,yes/no,yes/no,yes/no,yes/no
23126,standing,standing,other,action,action,other
23292,yes,yes,yes/no,yes/no,yes/no,yes/no
23485,sitting,sitting,other,action,action,other
23550,standing,standing,other,action,action,other
23567,sitting,sitting,other,action,action,other
23670,yes,yes,yes/no,yes/no,yes/no,yes/no
23693,standing,standing,other,action,action,other
23730,yes,yes,yes/no,yes/no,yes/no,yes/no
23808,yes,yes,yes/no,yes/no,yes/no,yes/no
23931,yes,yes,yes/no,yes/no,yes/no,yes/no
23956,yes,yes,yes/no,yes/no,yes/no,yes/no
24115,yes,yes,yes/no,yes/no,yes/no,yes/no
24270,yes,yes,yes/no,yes/no,yes/no,yes/no
24374,yes,yes,yes/no,yes/no,yes/no,yes/no
24418,standing,standing,other,action,action,other
24563,standing,standing,other,action,action,other
24585,yes,yes,yes/no,yes/no,yes/no,yes/no
24644,yes,yes,yes/no,yes/no,yes/no,yes/no
24676,yes,yes,yes/no,yes/no,yes/no,yes/no
24769,sitting,sitting,other,action,action,other
24811,standing,sitting,other,action,action,other
24841,standing,standing,other,action,action,other
24849,standing,sitting,other,action,action,other
24861,standing,sitting,other,action,action,other
24898,yes,yes,yes/no,yes/no,yes/no,yes/no
24930,grass,grass,other,object,object,other
24944,left,left,other,location,location,other
25022,standing,standing,other,action,action,other
25095,standing,standing,other,action,action,other
25118,standing,standing,other,action,action,other
25223,bowl,both,other,other,object,other
25318,yes,yes,yes/no,yes/no,yes/no,yes/no
25346,no,yes,yes/no,yes/no,yes/no,yes/no
25361,indoor,indoor,other,other,other,other
25402,standing,sitting,other,action,action,other
25466,dark,dark,other,color,color,other
25472,dark,dark,other,color,color,other
25501,dark,dark,other,color,color,other
25546,yes,yes,yes/no,yes/no,yes/no,yes/no
25580,yes,yes,yes/no,yes/no,yes/no,yes/no
25604,yes,yes,yes/no,yes/no,yes/no,yes/no
25623,yes,yes,yes/no,yes/no,yes/no,yes/no
25687,yes,yes,yes/no,yes/no,yes/no,yes/no
25721,cloudy,cloudy,other,other,other,other
25774,cloud,ground,other,other,object,other
25804,no,no,yes/no,yes/no,yes/no,yes/no
25885,yes,yes,yes/no,yes/no,yes/no,yes/no
25903,yes,yes,yes/no,yes/no,yes/no,yes/no
25914,car,building,other,object,object,other
25937,yes,yes,yes/no,yes/no,yes/no,yes/no
25945,yes,yes,yes/no,yes/no,yes/no,yes/no
25969,yes,yes,yes/no,yes/no,yes/no,yes/no
25989,background,background,other,other,other,other
26041,no,no,yes/no,yes/no,yes/no,yes/no
26065,open,open,other,action,action,other
26130,no,yes,yes/no,yes/no,yes/no,yes/no
26174,outside,inside,other,location,location,other
26249,behind,front,other,other,other,other
26514,yes,yes,yes/no,yes/no,yes/no,yes/no
26562,yes,yes,yes/no,yes/no,yes/no,yes/no
26589,yes,yes,yes/no,yes/no,yes/no,yes/no
26651,yes,yes,yes/no,yes/no,yes/no,yes/no
26779,yes,yes,yes/no,yes/no,yes/no,yes/no
26833,yes,yes,yes/no,yes/no,yes/no,yes/no
26917,yes,yes,yes/no,yes/no,yes/no,yes/no
26950,yes,yes,yes/no,yes/no,yes/no,yes/no
26959,yes,yes,yes/no,yes/no,yes/no,yes/no
26967,yes,yes,yes/no,yes/no,yes/no,yes/no
26983,yes,yes,yes/no,yes/no,yes/no,yes/no
27009,yes,yes,yes/no,yes/no,yes/no,yes/no
27025,yes,yes,yes/no,yes/no,yes/no,yes/no
27077,yes,yes,yes/no,yes/no,yes/no,yes/no
27098,yes,yes,yes/no,yes/no,yes/no,yes/no
27114,yes,yes,yes/no,yes/no,yes/no,yes/no
27131,yes,yes,yes/no,yes/no,yes/no,yes/no
27204,yes,yes,yes/no,yes/no,yes/no,yes/no
27222,yes,yes,yes/no,yes/no,yes/no,yes/no
27229,yes,yes,yes/no,yes/no,yes/no,yes/no
27265,yes,yes,yes/no,yes/no,yes/no,yes/no
27275,yes,yes,yes/no,yes/no,yes/no,yes/no
27358,yes,yes,yes/no,yes/no,yes/no,yes/no
27416,yes,yes,yes/no,yes/no,yes/no,yes/no
27443,yes,yes,yes/no,yes/no,yes/no,yes/no
27460,yes,yes,yes/no,yes/no,yes/no,yes/no
27466,yes,yes,yes/no,yes/no,yes/no,yes/no
27508,yes,yes,yes/no,yes/no,yes/no,yes/no
27525,yes,yes,yes/no,yes/no,yes/no,yes/no
27542,yes,yes,yes/no,yes/no,yes/no,yes/no
27635,yes,yes,yes/no,yes/no,yes/no,yes/no
27651,yes,yes,yes/no,yes/no,yes/no,yes/no
27690,yes,yes,yes/no,yes/no,yes/no,yes/no
27728,yes,yes,yes/no,yes/no,yes/no,yes/no
27742,yes,yes,yes/no,yes/no,yes/no,yes/no
27795,yes,yes,yes/no,yes/no,yes/no,yes/no
27866,yes,yes,yes/no,yes/no,yes/no,yes/no
27910,yes,yes,yes/no,yes/no,yes/no,yes/no
27956,yes,yes,yes/no,yes/no,yes/no,yes/no
28009,yes,yes,yes/no,yes/no,yes/no,yes/no
28085,yes,yes,yes/no,yes/no,yes/no,yes/no
28102,yes,yes,yes/no,yes/no,yes/no,yes/no
28125,yes,yes,yes/no,yes/no,yes/no,yes/no
28166,yes,yes,yes/no,yes/no,yes/no,yes/no
28193,yes,yes,yes/no,yes/no,yes/no,yes/no
28197,yes,yes,yes/no,yes/no,yes/no,yes/no
28229,yes,yes,yes/no,yes/no,yes/no,yes/no
28242,yes,yes,yes/no,yes/no,yes/no,yes/no
28260,yes,yes,yes/no,yes/no,yes/no,yes/no
28274,yes,yes,yes/no,yes/no,yes/no,yes/no
28303,yes,yes,yes/no,yes/no,yes/no,yes/no
28322,no,no,yes/no,yes/no,yes/no,yes/no
28373,yes,yes,yes/no,yes/no,yes/no,yes/no
28445,yes,yes,yes/no,yes/no,yes/no,yes/no
28450,yes,yes,yes/no,yes/no,yes/no,yes/no
28461,yes,yes,yes/no,yes/no,yes/no,yes/no
28490,yes,yes,yes/no,yes/no,yes/no,yes/no
28539,yes,yes,yes/no,yes/no,yes/no,yes/no
28560,yes,yes,yes/no,yes/no,yes/no,yes/no
28569,yes,yes,yes/no,yes/no,yes/no,yes/no
28578,yes,yes,yes/no,yes/no,yes/no,yes/no
28600,yes,yes,yes/no,yes/no,yes/no,yes/no
28604,yes,yes,yes/no,yes/no,yes/no,yes/no
28648,yes,yes,yes/no,yes/no,yes/no,yes/no
28658,yes,yes,yes/no,yes/no,yes/no,yes/no
28721,yes,yes,yes/no,yes/no,yes/no,yes/no
28743,yes,yes,yes/no,yes/no,yes/no,yes/no
28783,yes,yes,yes/no,yes/no,yes/no,yes/no
28820,yes,yes,yes/no,yes/no,yes/no,yes/no
28832,yes,yes,yes/no,yes/no,yes/no,yes/no
28851,yes,yes,yes/no,yes/no,yes/no,yes/no
28888,yes,yes,yes/no,yes/no,yes/no,yes/no
